Alpha_Node,Total_Support
HREV3,-266
HRG,-16
HSD11B1,-292
HSD17B1,458
HSD17B2,624
HSD17B4,520
IPO5,-558
SNCB,-828
TOR1A,-828
TOR2A,-828
RP11-631M21.2,-818
SP8,-798
TBPL2,-950
UBE2K,-818
RAD9B,254
RFC2,-176
RFC3,-176
RFC4,-176
RFC5,-174
HZGJ,-90
IAPP,-198
NEUROD1,288
NKX2-2,266
ICAM3,-366
ICAM4,-366
ICOSLG,-328
IFI16,878
MYF5,-244
MYF6,-246
MYOG,-246
TAL1,-212
TCF12,-246
MSC,-278
PAX2,526
PAX8,716
IDH3A,-336
IDH3B,-336
IDH3G,-336
IER3,56
IFNE1,392
IFNK,392
IFNW1,392
PTPN2,756
IGBP1,1010
IGFBP2,-276
IGFBP4,284
IGFBP6,296
PAPPA,420
PAPPA2,422
IGF2R,592
IGJ,-220
IGSF5,-882
IKBKAP,-536
KTN1,-322
TBK1,186
NOD2,58
ZFAND5,88
IL28A,-336
IL28B,-338
IL29,-338
IL11,22
IL17A,-336
IL17RA,-336
IL17B,-336
IL17RB,-336
IL25,-336
IL19,350
IL1RN,114
IRAK2,-34
IRAK3,58
IRAK4,54
TICAM2,102
IL20,344
IL9,108
PTPRE,-76
OSM,594
TSLP,-290
INPP1,-4
INPP4A,-450
INPP4B,-450
PIB5PA,156
INPP5E,-430
KIF5B,342
NOX4,78
PTPRA,148
RAB27A,188
SLC30A5,340
SLC30A6,340
SLC30A7,340
SYT5,320
TLR1,-174
TLR10,-174
TLR3,150
TLR5,-174
TLR7,238
TLR8,-174
TFAP2B,-352
TICAM1,146
ISG20,60
LOC392787,-326
TLN2,-192
TNN,192
TNR,192
XB,190
JAM2,-762
MADCAM1,634
RASSF5,360
PMP22,662
JAM3,-780
MPO,578
SELP,-426
MFGE8,64
SEMA7A,418
TRPM5,-482
SOCS6,174
LENEP,146
MAT2A,56
MGP,146
MTCH1,444
NAT1,444
NPPA,146
NPY,570
NR2F1,316
PDE5A,218
PSORS1C2,146
PTX3,-332
SERPINB2,542
SFTPA1,446
SLC38A6,444
SLC6A2,444
SPRR1A,146
SPRR1B,146
SPRR2A,-158
TCIRG1,146
TXN,194
UGT2B17,-162
KAI1,918
KCNB1,448
KCNQ2,-8
TRPC3,-8
TRPC4,-6
TRPC5,-8
TRPC6,-6
TRPV4,-8
KCNQ3,-6
KCNQ4,-6
KCNQ5,-6
MAP3K13,-550
SH2D2A,54
KEAP1,-36
KIAA0146,488
KIAA1543,-510
KISS1,-334
KISS1R,-334
MATK,-300
PTPRO,12
PTPRU,-32
STAP1,414
KLF11,-176
KLF5,608
KLHL20,-534
KLK6,-438
KPNA2,328
NUTF2,-172
RANBP1,0
RCC1,314
KPNA3,56
KPNA6,-490
RGL2,418
KRT1,-270
KRT14,398
KRT5,520
KSR1,474
NCAM2,-332
SV2A,612
SV2B,612
SV2C,612
LDHB,590
RAG2,608
LGALS3,-874
LIG3,-408
XRCC1,-408
LIG4,852
XRCC4,-410
LILRB3,100
MBTPS1,-620
MBTPS2,-610
LIPA,564
LITAF,918
LLGL1,650
LLGL2,650
STX4,12
STXBP4,-112
SLC9A3R2,-524
LRPAP1,-134
LRRC4C,-336
NTNG1,-336
LSP1,-404
LTA,-440
LTBR,-324
TNFRSF14,-304
TNFSF14,-324
LTC4S,560
SIGIRR,-204
LYPLA1,90
SSB,190
MAFF,-340
MAFG,-340
MAFK,-340
MAGEH1,58
MAN1A1,-336
MAN2A2,-336
MAN2B1,-336
MAN2C1,-336
MAN1A2,-336
MAN1B1,-336
MAN1C1,-336
MAPKSP1,138
MAP3K10,-448
MAP3K6,-628
PPM1A,-712
MAP3K12,-508
MAP3K9,-546
MAPK8IP3,-96
MLTK,-364
MAPK8IP2,136
MAP4K2,-142
MAP4K3,-96
MAP4K5,-274
NRK,-142
TNIK,-142
TRAF5,-144
TNFRSF9,-176
TNFSF9,-176
PPM1B,-220
MAP4,918
PTPN5,-1014
PTPRR,-1024
SPIB,256
SPIC,256
TAK1,10
NEF3,-380
NEFH,-380
NEFL,-506
SNTA1,-258
MLXIPL,-486
PFKM,-64
PFKP,-170
TEP1,-462
MAT2B,474
MATR3,-334
NONO,-314
SFPQ,-334
TFE3,432
MBP,468
SCAP,-328
MC2R,-948
MC3R,-948
MC5R,-948
MCAM,398
MCC,-286
MCCC1,-336
MCCC2,-336
MCM3AP,-220
MCTS1,604
MDM4,904
ME1,884
NR1H4,186
MIA2,280
MIF,606
MINA,352
MIPEP,630
TYR,92
TYRP1,974
MKI67,918
PPP1R12B,-184
MLX,138
RECK,-746
MNDA,532
MNX1,-372
PTGS1,882
MS4A1,384
MSH2,918
MSH6,512
MSX1,58
MT-ND1,-338
MT-ND2,-292
MT-ND3,-292
MT-ND4,-292
MT-ND4L,-292
MT-ND5,-292
MT-ND6,-292
NDUFA1,-292
NDUFA10,-292
NDUFA11,-292
NDUFA12,-292
NDUFA13,-292
NDUFA2,-292
NDUFA3,-292
NDUFA4,-292
NDUFA5,-292
NDUFA6,-292
NDUFA7,-292
NDUFA8,-292
NDUFA9,-292
NDUFAB1,-292
NDUFB1,-292
NDUFB10,-292
NDUFB11,-292
NDUFB2,-292
NDUFB3,-292
NDUFB4,-292
NDUFB5,-292
NDUFB6,-292
NDUFB7,-292
NDUFB8,-292
NDUFB9,-292
NDUFC1,-292
NDUFC2,-292
NDUFS1,-292
NDUFS2,-292
NDUFS3,-292
NDUFS4,-292
NDUFS5,-292
NDUFS6,-292
NDUFS7,-292
NDUFS8,-292
NDUFV1,-292
NDUFV2,-292
NDUFV3,-292
MTIF2,-286
MUC2,606
MUC5AC,726
SIM2,-556
WRN,890
ZBTB17,738
MYOC,96
NCAN,-242
THRA,602
THRB,530
NR1D2,-390
NR1H2,410
NR1H3,714
NR1I3,-388
NR2C2AP,-388
NR2E1,-386
NR2E3,-386
NR2F6,-386
NR3C2,-386
NR4A3,-386
NR5A2,-384
NR6A1,-386
NRBF2,-386
NRBP1,-386
NCR2,-296
NEDD4L,410
NEDD9,510
PRPH,120
PRPH2,120
NEFM,316
PAX4,-336
PON1,316
RPE65,528
SCD,422
SFTPB,528
SFTPC,316
SLC34A2,316
NOD1,-38
REV3L,-134
SLC11A1,-134
TRAF4,-44
USP2,-458
PDCD2,-286
SORCS3,80
NTF4,326
NKX6-1,-374
NLGN1,-336
NRXN2,-336
NRXN3,-336
NLGN2,-336
NLGN3,-336
NME3,398
NPR1,14
NPR2,334
NOSIP,90
ZDHHC21,90
NOV,-130
RFNG,-34
WDR12,-26
NPFF,-336
NPFFR1,-336
NPFFR2,-336
NPY1R,-548
NPY2R,-548
NPY5R,-548
PPY,-238
PYY,-238
SLIT1,-320
NTSR2,-188
NUDT16L1,182
ORAI1,-334
STIM1,-334
OVGP1,118
P2RX1,1056
P2RX2,-618
P2RX3,-618
P2RX4,1056
P2RX5,-618
P2RX6,-618
P2RX7,-618
PAEP,114
PLA2G7,-366
PANX1,-334
PANX2,-334
PAPSS1,-328
PAPSS2,-328
PVRL4,220
PNUTL2,-88
SEPT2,-88
SEPT4,-88
SEPT5,-86
SNCAIP,-36
UBE2E2,-198
UBE2L6,-748
PARK7,-438
PAX1,116
PCCA,-334
PCCB,-334
PDCD1LG2,-332
PDE4B,246
SNX15,602
PDP1,-456
PDPR,-454
PDP2,-336
PEG3,918
PERP,918
PGAP1,-254
PTPMT1,-430
PIGF,-336
PIGG,-336
PIGO,-336
PIGM,-336
PIGX,-336
PIK3R4,-270
ZFYVE20,-270
SLC2A14,-484
TRAT1,-490
TXK,-658
PIM2,594
PKM2,-454
PPP1R14A,-116
SERPINA1,582
SERPINF2,-318
RAD21,-580
REC8,-576
SMC3,-576
STAG1,-576
STAG2,-576
PLP1,-328
SEMA4A,18
SEMA4B,18
SEMA4C,18
SEMA4D,18
SEMA4F,18
SEMA4G,18
PLXNC1,-332
PRAM1,-240
PML-RAR,-194
STX12,-318
STX7,-756
POLRMT,-336
TFAM,-336
TFB2M,-336
PORCN,-630
POU2AF1,388
PTGDS2,538
ST6GAL1,266
TXNRD1,446
UGT2B7,266
POU2F3,-250
SCD5,692
SCP2,884
SLC27A1,692
SLC27A4,692
UCP3,432
UGT2B4,310
PTGER2,-138
SAT1,-138
PPM1D,918
PPP1R13L,202
PPP1R7,918
PPP2R2D,650
PTGDR,314
URF-RET,394
SPHKAP,-60
STXBP3,-62
PRLH,-334
PRLHR,-334
PRPF3,-438
PRRG1,-272
PRTN3,-220
STIL,94
PTCRA,-312
RABGGTA,-328
RABGGTB,-330
QRFP,-336
QRFPR,-336
STX1B,-972
STX1C,-980
SYT2,-912
UNC13D,-984
VAMP1,-426
RAB3GAP2,-910
RAD52,-208
XPO5,-248
RAPGEF3,-52
SIPA1,-40
RARRES3,604
S100A8,604
S100A9,608
SERPINF1,606
TMSB10,510
RBP2,414
SPEN,-206
RDX,-312
REG1A,154
RNF25,202
S100A6,-74
USP11,-490
REXO2,918
RFFL,32
RFWD2,1010
RGL3,520
RIPK3,-204
RNASE2,-220
RNF34,918
RNF41,-284
ROBO1,-216
ROBO3,-324
RPRM,918
TRPC1,-618
S100B,918
SUMO2,-244
SUMO3,-244
UBA2,-244
SAR1A,72
SEC23A,-414
SEC24A,-414
SEC24B,-414
SEC24C,-414
SEC24D,-414
SEC31A,-414
SCARB2,-220
SCARF1,602
SDCBP,150
TNFRSF13B,148
TRAPPC4,-146
SDHA,-336
SDHB,-336
SDHC,-336
SDHD,-336
SEL1L,398
SERPINB1,-220
SERPINE2,98
SESN1,918
SESN2,918
SESN3,918
SNRPC,-320
SHISA5,918
SIGLEC1,-412
SIVA1,918
SLC12A4,560
SLC1A3,482
SLC3A1,-338
SLC5A1,602
SLC6A3,-438
SLC6A4,398
SLC6A6,-348
ZEB2,-206
TGFBRAP1,76
SPTBN1,624
TGIF2,352
ZFP36,352
YAP1,376
SNAP23,-958
STX2,-786
STX3,-786
VAMP4,-548
UCHL1,-438
SNX1,-320
SNX6,274
SNX2,-320
SNX4,-320
TOMM40,-528
TOMM40L,-528
TAF7,520
TCN2,598
TGM4,556
TNFRSF8,466
TPI1,602
TTR,602
TNPO1,628
ST13,258
STARD5,-382
ZNF395,320
STRA13,520
STEAP3,918
TUBA4B,-30
STX10,-336
STX16,-336
VTI1A,-328
VTI1B,-772
STX8,-764
STX6,-336
TSNARE1,-328
SUCLA2,-336
SUCLG1,-336
SUCLG2,-336
TAC1,-682
TACR2,-340
TACSTD1,918
TALDO1,398
TAP1,-334
TAP2,-334
TBCA,-180
TBCD,-286
TBCB,-334
TBCE,-292
TBCC,-290
TNKS,194
TNIP1,-292
TNFRSF12A,-322
TNFSF13,-152
TNFSF13B,-152
TNFRSF13C,-350
TNFRSF17,218
TNFRSF18,-334
TNFSF18,-334
TNFRSF4,-334
TNFSF4,-334
TNFSF8,-404
TOP3A,-528
TP53I3,918
TP53TG5,918
TRIM22,918
TYMS,880
VCAN,918
ZMAT3,914
UBA1,-334
UBB,-314
UBA7,-334
UCP2,-338
XCL1,-336
XCR1,-334
XCL2,-336
